u,r2,mse,rmse
u0,0.9951114562373852,5.9663606171544256e-05,0.007724222043127985
u1,0.9786036897705367,7.392201515212517e-05,0.00859779129498531
Average,0.9868575730039609,6.679281066183472e-05,0.008161006669056647
