0.2412109,0.3046875
0.5683594,0.4677734
0.3530273,0.6777344
0.3754883,0.4711914
0.4550781,0.3833008
0.2915039,0.6875
0.5605469,0.2470703
0.3720703,0
0.6220703,0.4941406
0.4580078,0.5200195
0.5874023,0.7368164
0.3964844,0.03076172
0.421875,0.2177734
0.3569336,0.8569336
0.5458984,0
0.4814453,0.4223633
0.6943359,0.2768555
0.4882812,0.2670898
0.5307617,0
0.3666992,0.4985352
0.2548828,0.590332
0.1357422,0.7456055
0.6171875,0.234375
0.7490234,0.2543945
0.4311523,0.1567383
0.6196289,0.6064453
0.4599609,0.3964844
0.7646484,0.5610352
0.5458984,0.6152344
0.6132812,0.2973633
0.6845703,0.5795898
0.1645508,0.6455078
0.3837891,0.265625
0.7509766,0.5458984
0.4277344,0.4970703
0.6098633,0.3935547
0.359375,0.3779297
0.3696289,0.1865234
0.2001953,0.2900391
0.4960938,0.6977539
0.4101562,0.3051758
0.2548828,0.6225586
0.4169922,0.4438477
0.2124023,0
0.515625,0.2519531
0.2407227,0.2866211
0.5566406,0.4116211
0.4887695,0.8286133
0.550293,0.2241211
0.6416016,0.9780273
0.612793,0.09619141
0.3149414,0.5673828
0.472168,0.2192383
0.5429688,0.8227539
0.3911133,0.777832
0.3417969,0.7612305
0.5361328,0.3022461
0.3745117,0.6977539
0.6088867,0.3129883
0.6142578,0.1704102
0.2324219,0.1245117
0.3447266,0.2607422
0.3447266,0.6499023
0.4873047,0.07128906
0.3413086,0.8666992
0.9091797,0.4033203
0.2094727,0.6191406
0.4311523,0.6845703
0.1357422,0.2993164
0.6845703,0.4467773
0.5253906,0.08886719
0.4609375,0.3491211
0.612793,0.6914062
0.3881836,0.3706055
0.534668,0.8896484
0.3461914,1.000488
0.6953125,0.3173828
0.5629883,0.3359375
0.3828125,0.5625
0.6982422,0.7910156
0.2758789,0.1801758
0.3007812,0.972168
0.512207,0.2880859
0.5854492,0.7324219
0.46875,0.5117188
0.6010742,0.706543
0.4257812,0.6806641
0.1416016,0.8955078
0.1865234,0.3540039
0.3969727,0.1762695
0.2949219,0.8608398
0.4023438,0.1811523
0.3681641,0.550293
0.378418,0.046875
0.3339844,0.2397461
0.3261719,0.2490234
0.3398438,0.4433594
0.5898438,0.4619141
0.3208008,0.3603516
0.3613281,0.2900391
0.5634766,0.4750977
0.5712891,0.9916992
0.3828125,0.3959961
0.4033203,0.2177734
0.5302734,0.4907227
0.5546875,0.07470703
0.5048828,0
0.4580078,0.1982422
0.6279297,0.7543945
0.6674805,0.6625977
0.3613281,0.2949219
0.5273438,0.9384766
0.6948242,0.6699219
0.621582,0.7519531
0.4702148,0.6645508
0.5380859,1.000488
0.3686523,0.3662109
0.6132812,0.3930664
0.4360352,0.480957
0.5117188,0.7592773
0.3227539,0
0.2509766,0.480957
0.1347656,0.4130859
0.605957,0.5600586
0.1665039,0.7358398
0.3603516,0.5053711
0.3461914,0.5654297
0.4155273,0.2509766
0.1767578,0.9121094
0.4619141,0.4980469
0.1206055,0.4648438
0.1132812,0.831543
0.6816406,0.1479492
0.4111328,0.7324219
0.3374023,0.1645508
0.6186523,0.4238281
0.3686523,1
0.2670898,0.4423828
0.4106445,0.1835938
0.4379883,0.3227539
0.1342773,0.7524414
0.2749023,1.000488
0.3769531,0.8789062
0.6625977,0.5966797
0.3769531,0.6503906
0.3862305,0.4321289
0.3076172,0.8466797
0.4155273,0.5458984
0.4521484,0.9360352
0.5834961,0.2304688
0.3017578,0.2587891
0.5019531,1.000488
0.5229492,0.4399414
0.2641602,0
0.1894531,0.5917969
0.5400391,0.1479492
0.5463867,0.328125
0.5195312,0.1655273
0.2319336,0.3422852
0.3510742,0.5874023
0.4536133,0.2573242
0.3564453,0.7519531
0.3613281,0.2651367
0.534668,0.4023438
0.2822266,0.190918
0.5009766,0.8930664
0.2954102,0.1665039
0.3222656,0.7758789
0.1254883,0.5039062
0.7148438,0.4345703
0.4174805,0.378418
0.7373047,0.3100586
0.3457031,0.2426758
0.4155273,0.5561523
0.4829102,0.5410156
0.2807617,0.2729492
0.2329102,0.7368164
0.4555664,0.1777344
0.644043,0.2612305
0.5200195,0.01757812
0.4472656,0.8696289
0.4511719,0.5800781
0.371582,0.5332031
0.3452148,0.6069336
0.6669922,0.2407227
0.4458008,0.8149414
0.4111328,0.3369141
0.4677734,0.5825195
0.3959961,0.3188477
0.2993164,0.4365234
0.5717773,0.7387695
0.6987305,0.3725586
0.6123047,0.4008789
0.2036133,0.3881836
0.4418945,0.5898438
0.2910156,0.4125977
0.3041992,1.000488
0.440918,0.6533203
0.5078125,0.5024414
