u,r2,mse,rmse
u0,0.9940152928066158,7.304204081566681e-05,0.008546463643850994
u1,0.972617015070547,9.460535041588909e-05,0.009726528178949007
Average,0.9833161539385814,8.382369561577795e-05,0.0091364959114
