u,r2,mse,rmse
u0,0.9999897193615344,2.2391452331798082e-07,0.0004731960728049006
u1,0.9999936677139234,4.60617958451771e-07,0.0006786884104298312
Average,0.9999916935377289,3.422662408848759e-07,0.000575942241617366
