u,r2,mse,rmse
u0,0.9950608003769956,6.0281849855415385e-05,0.007764138706605864
u1,0.9788516031963246,7.306550018197538e-05,0.008547835994096715
Average,0.9869562017866601,6.667367501869538e-05,0.00815598735035129
