u,r2,mse,rmse
u0,0.9945885652363134,6.604537634146125e-05,0.008126830645550653
u1,0.977128163297573,7.901980487016662e-05,0.008889308458489143
Average,0.9858583642669432,7.253259060581393e-05,0.008508069552019899
