u,r2,mse,rmse
u0,0.9942579119046694,7.013817059768638e-05,0.008374853467236688
u1,0.975552948842501,8.459261184106817e-05,0.009197424195994668
Average,0.9849054303735851,7.736539121937728e-05,0.008786138831615678
