u,r2,mse,rmse
u0,0.999989915836322,2.1915012344177784e-07,0.00046813472787412153
u1,0.9999939637285625,4.3921642476770083e-07,0.0006627340528203608
Average,0.9999919397824423,3.2918327410473933e-07,0.0005654343903472412
