u,r2,mse,rmse
u0,0.9949839115708612,6.122026089783768e-05,0.00782433772902459
u1,0.9784054414192392,7.46069424817129e-05,0.008637531040853798
Average,0.9866946764950502,6.791360168977529e-05,0.008230934384939194
