u,r2,mse,rmse
u0,0.9943215501548202,6.936084528126682e-05,0.008328315873048213
u1,0.9757297228795676,8.398093162635366e-05,0.009164111065801945
Average,0.9850256365171939,7.667088845381023e-05,0.008746213469425078
