u,r2,mse,rmse
u0,0.9952596553062765,5.785486898708123e-05,0.0076062388200135575
u1,0.9798244360314905,6.97044644328025e-05,0.008348919956066323
Average,0.9875420456688835,6.377966670994187e-05,0.00797757938803994
