descriptions,General,User,Fourier
,General,DateTime,14-08-2025 13:13:13
,General,Origin,"Software revision: mpc_imp_obs.sdf, mpc_imp_obs.rta\nVariable description: mpc_imp_obs.sdf\n    Platform / Device: Platform [DS1202 MicroLabBox, assigned to 'ds1202']\nControlDesk version: 7.5"
,General,Description,
,Recording,StartCondition,None (Save Measurement Buffer)
,Recording,StopCondition,None
,Measurement,XAxisOffset,0
,Measurement,Length,45.00130845
,Measurement,StartTimestamp,44.39930274
,Measurement,StopTimestamp,89.40061119
,MDF,Department,
,MDF,Project,
,MDF,MeasurementObject,

trace_size,45001
trace_types,4,4,4,4,4,4,4,4,4,4
trace_names,,turnaroundTime,In1,In1,In1,In1,In1,In1,In1,In1
trace_units,,,,,,,,,,
devices,Platform,Platform,Platform,Platform,Platform,Platform,Platform,Platform,Platform,Platform
raster,HostService,HostService,HostService,HostService,HostService,HostService,HostService,HostService,HostService,HostService
description,,,,,,,,,,
displayidentifier,,,,,,,,,,
path,,Task Info/Timer Task 1,Model Root/vel,Model Root/u(t),Model Root/ref rad,Model Root/pos,Model Root/pert,Model Root/min_period,Model Root/est_vel,Model Root/est_pos
flags,,0,0,0,0,0,0,0,0,0
min,,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity
max,,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
minWeak,,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity
maxWeak,,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
trace_values,0,3.2399999999999999e-06,-2.7575474999082377e-05,0,0.17453292519943295,0.17617302934070078,0.24907290935516357,1694,-0.00096946954727172852,0.17616158723831177
,0.0010005101333590005,5.4400000000000004e-06,-2.6791069133864542e-05,0,0.17453292519943295,0.17617300215931506,0.24907290935516357,1694,-0.00096946954727172852,0.17616158723831177
,0.0020009402648923924,4.16e-06,-2.6028976304465985e-05,0,0.17453292519943295,0.17617297575112503,0.24907290935516357,1694,-0.00096946954727172852,0.17616158723831177
,0.0030008103797882768,4.0799999999999999e-06,-2.5288561799202935e-05,0,0.17453292519943295,0.17617295009413655,0.24907290935516357,1694,-0.00096946954727172852,0.17616158723831177
,0.0040003204833993777,4.0799999999999999e-06,-2.456920896125985e-05,0,0.17453292519943295,0.17617292516698108,0.24907290935516357,1694,-0.00096946954727172852,0.17616158723831177
,0.0050009906219443678,4.1200000000000004e-06,-2.3870318675104629e-05,0,0.17453292519943295,0.17617290094889795,0.24933135509490967,1694,-0.00096279382705688477,0.17616128921508789
,0.0060005007255554688,4.0799999999999999e-06,-2.3191308867513138e-05,0,0.17453292519943295,0.17617287741971707,0.24933135509490967,1694,-0.00096279382705688477,0.17616128921508789
,0.0070002908378583584,4.1200000000000004e-06,-2.2531614022787488e-05,0,0.17453292519943295,0.17617285455984208,0.24933135509490967,1694,-0.00096279382705688477,0.17616128921508789
,0.0080005609649660414,3.9999999999999998e-06,-2.1890684711764303e-05,0,0.17453292519943295,0.17617283235023404,0.24933135509490967,1694,-0.00096279382705688477,0.17616128921508789
,0.0090003910781817353,4.0799999999999999e-06,-2.1267987134220717e-05,0,0.17453292519943295,0.17617281077239558,0.24933135509490967,1694,-0.00096279382705688477,0.17616128921508789
,0.010000301193997529,4.0799999999999999e-06,-2.0663002674296984e-05,0,0.17453292519943295,0.17617278980835555,0.24933135509490967,1694,-0.00096279382705688477,0.17616128921508789
,0.011000371314999313,3.9600000000000002e-06,-2.0075227468565451e-05,0,0.17453292519943295,0.17617276944065396,0.24933135509490967,1694,-0.00096279382705688477,0.17616128921508789
,0.012000561438753721,3.9600000000000002e-06,-1.9504171986386123e-05,0,0.17453292519943295,0.17617274965232751,0.24933135509490967,1694,-0.00096279382705688477,0.17616128921508789
,0.013001191576385907,4.1200000000000004e-06,-1.8949360622199367e-05,0,0.17453292519943295,0.17617273042689544,0.24933135509490967,1694,-0.00096279382705688477,0.17616128921508789
,0.014000581676484103,4.1200000000000004e-06,-1.8410331299416142e-05,0,0.17453292519943295,0.17617271174834573,0.24933135509490967,1694,-0.00096279382705688477,0.17616128921508789
,0.015001291816709283,4.1200000000000004e-06,-1.7886635085575906e-05,0,0.17453292519943295,0.17617269360112192,0.24933135509490967,1694,-0.00096279382705688477,0.17616128921508789
,0.016001321936030877,4.1200000000000004e-06,-1.737783581845163e-05,0,0.17453292519943295,0.17617267597011005,0.24933135509490967,1694,-0.00096279382705688477,0.17616128921508789
,0.017000552030943084,4.1200000000000004e-06,-1.6883509742790571e-05,0,0.17453292519943295,0.17617265884062602,0.2495911717414856,1694,-0.00095617771148681641,0.17616117000579834
,0.018001382174681169,3.9600000000000002e-06,-1.6403245157388211e-05,0,0.17453292519943295,0.17617264219840353,0.2495911717414856,1694,-0.00095617771148681641,0.17616117000579834
,0.019001252289577053,4.0799999999999999e-06,-1.5936642072201479e-05,0,0.17453292519943295,0.176172626029582,0.2495911717414856,1694,-0.00095617771148681641,0.17616117000579834
,0.020001442414091741,3.9999999999999998e-06,-1.5483311875215636e-05,0,0.17453292519943295,0.1761726103206952,0.2495911717414856,1694,-0.00095617771148681641,0.17616117000579834
,0.021000752511596943,4.0799999999999999e-06,-1.5042877008787396e-05,0,0.17453292519943295,0.17617259505865993,0.2495911717414856,1694,-0.00095617771148681641,0.17616117000579834
,0.022000662627412737,3.9999999999999998e-06,-1.4614970655194719e-05,0,0.17453292519943295,0.17617258023076512,0.2495911717414856,1694,-0.00095617771148681641,0.17616117000579834
,0.023000652745821526,3.9600000000000002e-06,-1.4199236431131388e-05,0,0.17453292519943295,0.17617256582466134,0.2495911717414856,1694,-0.00095617771148681641,0.17616117000579834
,0.024001442887879421,3.9199999999999997e-06,-1.3795328090891922e-05,0,0.17453292519943295,0.1761725518283504,0.2495911717414856,1694,-0.00095617771148681641,0.17616117000579834
,0.025000752985384622,3.9999999999999998e-06,-1.3402909237999629e-05,0,0.17453292519943295,0.17617253823017542,0.2495911717414856,1694,-0.00095617771148681641,0.17616117000579834
,0.026001503126522607,3.9999999999999998e-06,-1.3021653045037618e-05,0,0.17453292519943295,0.17617252501881114,0.2495911717414856,1694,-0.00095617771148681641,0.17616117000579834
,0.027001613248444301,3.9999999999999998e-06,-1.2651241981449445e-05,0,0.17453292519943295,0.17617251218325439,0.2495911717414856,1694,-0.00095617771148681641,0.17616117000579834
,0.028000883345029592,4.1200000000000004e-06,-1.2291367549082666e-05,0,0.17453292519943295,0.17617249971281507,0.2495911717414856,1694,-0.00095617771148681641,0.17616117000579834
,0.029001593485261878,3.9999999999999998e-06,-1.1941730025255082e-05,0,0.17453292519943295,0.1761724875971071,0.24984961748123169,1694,-0.00095349550247192383,0.17616099119186401
,0.030000903582759975,4.0400000000000003e-06,-1.1602038213129643e-05,0,0.17453292519943295,0.17617247582603987,0.24984961748123169,1694,-0.00095349550247192383,0.17616099119186401
,0.031001093707274663,3.9600000000000002e-06,-1.1272009199190148e-05,0,0.17453292519943295,0.17617246438980982,0.24984961748123169,1694,-0.00095349550247192383,0.17616099119186401
,0.032001203829189251,4.0400000000000003e-06,-1.0951368117615728e-05,0,0.17453292519943295,0.17617245327889225,0.24984961748123169,1694,-0.00095349550247192383,0.17616099119186401
,0.033001833966061156,4.0799999999999999e-06,-1.0639847921357884e-05,0,0.17453292519943295,0.17617244248403338,0.24984961748123169,1694,-0.00095349550247192383,0.17616099119186401
,0.034001304068752347,4.0799999999999999e-06,-1.0337189159729421e-05,0,0.17453292519943295,0.17617243199624269,0.24984961748123169,1694,-0.00095349550247192383,0.17616099119186401
,0.035001094181062342,4.0799999999999999e-06,-1.0043139762320026e-05,0,0.17453292519943295,0.17617242180678536,0.24984961748123169,1694,-0.00095349550247192383,0.17616099119186401
,0.03600120430297693,3.9999999999999998e-06,-9.7574548290585508e-06,0,0.17453292519943295,0.17617241190717509,0.24984961748123169,1694,-0.00095349550247192383,0.17616099119186401
