,0.0060000785949654301,6.64e-06,-0.06451416015625,-0.19940185546875,0.20196533203125,0.20248546400090464,0.177001953125
,0.0070000250259312224,6.6800000000000004e-06,-0.06451416015625,-0.19940185546875,0.20196533203125,0.20248546400090464,0.177001953125
,0.0080001714614752473,6.5200000000000003e-06,-0.06451416015625,-0.19940185546875,0.20196533203125,0.20248546400090464,0.177001953125
,0.0089993978729125956,6.64e-06,-0.06451416015625,-0.19940185546875,0.20196533203125,0.20248546400090464,0.177001953125
,0.0099993843048054032,6.6000000000000003e-06,-0.06451416015625,-0.19940185546875,0.20196533203125,0.20248546400090464,0.177001953125
,0.011000210758965068,6.4799999999999998e-06,-0.06451416015625,-0.19940185546875,0.20196533203125,0.20248546400090464,0.177001953125
,0.01200023719177068,6.6000000000000003e-06,-0.06451416015625,-0.19940185546875,0.20196533203125,0.20248546400090464,0.177001953125
,0.012999663609306822,6.6800000000000004e-06,-0.06451416015625,-0.19940185546875,0.20196533203125,0.20248546400090464,0.177001953125
,0.014000330059815269,6.6800000000000004e-06,-0.06451416015625,-0.19940185546875,0.20196533203125,0.20248546400090464,0.177001953125
,0.015000196487420681,6.64e-06,-0.06451416015625,-0.19940185546875,0.20196533203125,0.20248546400090464,0.177001953125
,0.016000382925412282,6.5599999999999999e-06,-0.06451416015625,-0.19940185546875,0.20196533203125,0.20248546400090464,0.177001953125
,0.016999529335009811,6.64e-06,-0.0399169921875,-0.2113037109375,0.20184326171875,0.20248546400090464,0.18817138671875
,0.018000355789183686,6.5200000000000003e-06,-0.0399169921875,-0.2113037109375,0.20184326171875,0.20248546400090464,0.18817138671875
,0.019000422222902102,6.5599999999999999e-06,-0.0399169921875,-0.2113037109375,0.20184326171875,0.20248546400090464,0.18817138671875
,0.019999728636165059,6.6000000000000003e-06,-0.0399169921875,-0.2113037109375,0.20184326171875,0.20248546400090464,0.18817138671875
,0.021000675094597909,6.6000000000000003e-06,-0.0399169921875,-0.2113037109375,0.20184326171875,0.20248546400090464,0.18817138671875
,0.021999861505122453,6.72e-06,-0.0399169921875,-0.2113037109375,0.20184326171875,0.20095148321301901,0.18817138671875
,0.023000567955008933,6.64e-06,-0.0399169921875,-0.2113037109375,0.20184326171875,0.20095148321301901,0.18817138671875
,0.024000634388727349,6.64e-06,-0.0399169921875,-0.2113037109375,0.20184326171875,0.20095148321301901,0.18817138671875
,0.024999740797426284,6.64e-06,-0.0399169921875,-0.2113037109375,0.20184326171875,0.20095148321301901,0.18817138671875
,0.026000447248833325,6.4400000000000002e-06,-0.0399169921875,-0.2113037109375,0.20184326171875,0.20095148321301901,0.18817138671875
,0.026999953668209287,6.5599999999999999e-06,-0.0399169921875,-0.2113037109375,0.20184326171875,0.20095148321301901,0.18817138671875
,0.027999900099175079,6.6000000000000003e-06,-0.0399169921875,-0.2113037109375,0.20184326171875,0.20095148321301901,0.18817138671875
,0.029000726553334744,6.5599999999999999e-06,-0.06866455078125,-0.18804931640625,0.20025634765625,0.20095148321301901,0.16729736328125
,0.030000712985227551,6.64e-06,-0.06866455078125,-0.18804931640625,0.20025634765625,0.20095148321301901,0.16729736328125
,0.031000099400330328,6.64e-06,-0.06866455078125,-0.18804931640625,0.20025634765625,0.20095148321301901,0.16729736328125
,0.032000765850824564,6.6000000000000003e-06,-0.06866455078125,-0.18804931640625,0.20025634765625,0.20095148321301901,0.16729736328125
,0.033000192268360706,6.5599999999999999e-06,-0.06866455078125,-0.18804931640625,0.20025634765625,0.20095148321301901,0.16729736328125
,0.034000778715508773,6.6000000000000003e-06,-0.06866455078125,-0.18804931640625,0.20025634765625,0.20095148321301901,0.16729736328125
,0.035000805148314384,6.5599999999999999e-06,-0.06866455078125,-0.18804931640625,0.20025634765625,0.20095148321301901,0.16729736328125
,0.036000351568603151,6.5599999999999999e-06,-0.06866455078125,-0.18804931640625,0.20025634765625,0.20095148321301901,0.16729736328125
,0.037000938015737006,6.6000000000000003e-06,-0.06866455078125,-0.18804931640625,0.20025634765625,0.20095148321301901,0.16729736328125
,0.038000404434200163,6.5599999999999999e-06,-0.06866455078125,-0.18804931640625,0.20025634765625,0.20095148321301901,0.16729736328125
,0.039000310864253152,6.6800000000000004e-06,-0.06866455078125,-0.18804931640625,0.20025634765625,0.20095148321301901,0.16729736328125
,0.040001137318412816,6.6000000000000003e-06,-0.06866455078125,-0.18804931640625,0.20025634765625,0.20095148321301901,0.16729736328125
,0.041000963746640195,6.64e-06,-0.03619384765625,-0.2044677734375,0.2003173828125,0.20095148321301901,0.1826171875
,0.042000870175172622,6.5599999999999999e-06,-0.03619384765625,-0.2044677734375,0.2003173828125,0.20095148321301901,0.1826171875
,0.043001096614062817,6.72e-06,-0.03619384765625,-0.2044677734375,0.2003173828125,0.20095148321301901,0.1826171875
,0.044001083045955625,6.64e-06,-0.03619384765625,-0.2044677734375,0.2003173828125,0.20095148321301901,0.1826171875
,0.045001109478761236,6.64e-06,-0.03619384765625,-0.2044677734375,0.2003173828125,0.20095148321301901,0.1826171875
,0.046001175912465442,6.6000000000000003e-06,-0.03619384765625,-0.2044677734375,0.2003173828125,0.20095148321301901,0.1826171875
,0.04700108234251843,6.64e-06,-0.03619384765625,-0.2044677734375,0.2003173828125,0.20095148321301901,0.1826171875
,0.04800074876555982,6.5599999999999999e-06,-0.03619384765625,-0.2044677734375,0.2003173828125,0.19941750242513337,0.1826171875
,0.049001175209042458,6.6800000000000004e-06,-0.03619384765625,-0.2044677734375,0.2003173828125,0.19941750242513337,0.1826171875
,0.050001281643673678,6.5599999999999999e-06,-0.03619384765625,-0.2044677734375,0.2003173828125,0.19941750242513337,0.1826171875
,0.051001308076465079,6.64e-06,-0.03619384765625,-0.2044677734375,0.2003173828125,0.19941750242513337,0.1826171875
,0.052000694493102628,6.64e-06,-0.03619384765625,-0.2044677734375,0.2003173828125,0.19941750242513337,0.1826171875
,0.053000760926806834,6.64e-06,-0.06536865234375,-0.18115234375,0.19879150390625,0.19941750242513337,0.1617431640625
,0.054001427377315281,6.64e-06,-0.06536865234375,-0.18115234375,0.19879150390625,0.19941750242513337,0.1617431640625
,0.055000733790578238,6.6800000000000004e-06,-0.06536865234375,-0.18115234375,0.19879150390625,0.19941750242513337,0.1617431640625
,0.056001560244752113,6.6000000000000003e-06,-0.06536865234375,-0.18115234375,0.19879150390625,0.19941750242513337,0.1617431640625
,0.057001386672965282,6.64e-06,-0.06536865234375,-0.18115234375,0.19879150390625,0.19941750242513337,0.1617431640625
,0.05800069308624245,6.5599999999999999e-06,-0.06536865234375,-0.18115234375,0.19879150390625,0.19941750242513337,0.1617431640625
,0.059001439538562295,6.6000000000000003e-06,-0.06536865234375,-0.18115234375,0.19879150390625,0.19941750242513337,0.1617431640625
,0.060000945957938256,6.6000000000000003e-06,-0.06536865234375,-0.18115234375,0.19879150390625,0.19941750242513337,0.1617431640625
,0.061000892388904049,6.64e-06,-0.06536865234375,-0.18115234375,0.19879150390625,0.19941750242513337,0.1617431640625
,0.062001478836052115,6.5599999999999999e-06,-0.06536865234375,-0.18115234375,0.19879150390625,0.19941750242513337,0.1617431640625
,0.063001665272523155,6.64e-06,-0.06536865234375,-0.18115234375,0.19879150390625,0.19941750242513337,0.1617431640625
,0.064001011688233689,6.6800000000000004e-06,-0.06536865234375,-0.18115234375,0.19879150390625,0.19941750242513337,0.1617431640625
,0.06500155813445474,6.64e-06,-0.03515625,-0.19622802734375,0.19879150390625,0.19941750242513337,0.1756591796875
,0.066001064553830702,6.6000000000000003e-06,-0.03515625,-0.19622802734375,0.19879150390625,0.19941750242513337,0.1756591796875
,0.067001090986622103,6.6800000000000004e-06,-0.03515625,-0.19622802734375,0.19879150390625,0.19941750242513337,0.1756591796875
,0.068001197421253323,6.64e-06,-0.03515625,-0.19622802734375,0.19879150390625,0.19941750242513337,0.1756591796875
,0.069001143852233326,6.6800000000000004e-06,-0.03515625,-0.19622802734375,0.19879150390625,0.19941750242513337,0.1756591796875
,0.070001770301814759,6.6800000000000004e-06,-0.03515625,-0.19622802734375,0.19879150390625,0.19941750242513337,0.1756591796875
,0.071001076715077716,6.6000000000000003e-06,-0.03515625,-0.19622802734375,0.19879150390625,0.19788352163724771,0.1756591796875
,0.072001863168324576,6.5599999999999999e-06,-0.03515625,-0.19622802734375,0.19879150390625,0.19788352163724771,0.1756591796875
,0.073001129580688939,6.6800000000000004e-06,-0.03515625,-0.19622802734375,0.19879150390625,0.19788352163724771,0.1756591796875
,0.074001116012567536,6.5599999999999999e-06,-0.03515625,-0.19622802734375,0.19879150390625,0.19788352163724771,0.1756591796875
,0.075001102444446133,6.5599999999999999e-06,-0.03515625,-0.19622802734375,0.19879150390625,0.19788352163724771,0.1756591796875
,0.076001888897692993,6.4799999999999998e-06,-0.03515625,-0.19622802734375,0.19879150390625,0.19788352163724771,0.1756591796875
,0.077001915330498605,6.64e-06,-0.0640869140625,-0.17303466796875,0.197265625,0.19788352163724771,0.15478515625
,0.078001461750787371,6.6000000000000003e-06,-0.0640869140625,-0.17303466796875,0.197265625,0.19788352163724771,0.15478515625
,0.079001368180840359,6.64e-06,-0.0640869140625,-0.17303466796875,0.197265625,0.19788352163724771,0.15478515625
,0.080002114633174415,6.6000000000000003e-06,-0.0640869140625,-0.17303466796875,0.197265625,0.19788352163724771,0.15478515625
,0.081001261042786155,6.64e-06,-0.0640869140625,-0.17303466796875,0.197265625,0.19788352163724771,0.15478515625
,0.082001527481068592,6.5200000000000003e-06,-0.0640869140625,-0.17303466796875,0.197265625,0.19788352163724771,0.15478515625
,0.083001553915394766,6.6800000000000004e-06,-0.0640869140625,-0.17303466796875,0.197265625,0.19788352163724771,0.15478515625
,0.084001500344839997,6.6800000000000004e-06,-0.0640869140625,-0.17303466796875,0.197265625,0.19788352163724771,0.15478515625
,0.085002206796261248,6.5599999999999999e-06,-0.0640869140625,-0.17303466796875,0.197265625,0.19788352163724771,0.15478515625
,0.086001433207698597,6.6800000000000004e-06,-0.0640869140625,-0.17303466796875,0.197265625,0.19788352163724771,0.15478515625
,0.087001459640504208,6.6000000000000003e-06,-0.0640869140625,-0.17303466796875,0.197265625,0.19788352163724771,0.15478515625
,0.088002206092824053,6.5200000000000003e-06,-0.0640869140625,-0.17303466796875,0.197265625,0.19788352163724771,0.15478515625
,0.089001552508534587,6.64e-06,-0.03375244140625,-0.1878662109375,0.197265625,0.19788352163724771,0.168701171875
,0.090002258958435277,6.4799999999999998e-06,-0.03375244140625,-0.1878662109375,0.197265625,0.19788352163724771,0.168701171875
,0.091002245390313874,6.6000000000000003e-06,-0.03375244140625,-0.1878662109375,0.197265625,0.19788352163724771,0.168701171875
,0.09200179181060264,6.5599999999999999e-06,-0.03375244140625,-0.1878662109375,0.197265625,0.19788352163724771,0.168701171875
,0.093001818243408252,6.6800000000000004e-06,-0.03375244140625,-0.1878662109375,0.197265625,0.19788352163724771,0.168701171875
,0.094002364691164075,6.6800000000000004e-06,-0.03375244140625,-0.1878662109375,0.197265625,0.19788352163724771,0.168701171875
,0.095002311120595095,6.64e-06,-0.03375244140625,-0.1878662109375,0.197265625,0.19788352163724771,0.168701171875
,0.096002617561339321,6.5599999999999999e-06,-0.03375244140625,-0.1878662109375,0.197265625,0.19788352163724771,0.168701171875
,0.097001683969111241,6.7600000000000005e-06,-0.03375244140625,-0.1878662109375,0.197265625,0.19788352163724771,0.168701171875
,0.098001990409841255,6.4799999999999998e-06,-0.03375244140625,-0.1878662109375,0.197265625,0.19788352163724771,0.168701171875
,0.099001976841734063,6.72e-06,-0.03375244140625,-0.1878662109375,0.197265625,0.19788352163724771,0.168701171875
,0.10000252328795511,6.6000000000000003e-06,-0.03375244140625,-0.1878662109375,0.197265625,0.19788352163724771,0.168701171875
,0.10100174969939246,6.6000000000000003e-06,-0.0126953125,-0.2027587890625,0.19757080078125,0.19788352163724771,0.1826171875
,0.10200209614104949,6.4799999999999998e-06,-0.0126953125,-0.2027587890625,0.19757080078125,0.19788352163724771,0.1826171875
,0.10300216257476791,6.64e-06,-0.0126953125,-0.2027587890625,0.19757080078125,0.19788352163724771,0.1826171875
,0.10400218900755931,6.6000000000000003e-06,-0.0126953125,-0.2027587890625,0.19757080078125,0.19788352163724771,0.1826171875
,0.10500277545622794,6.6800000000000004e-06,-0.0126953125,-0.2027587890625,0.19757080078125,0.19788352163724771,0.1826171875
,0.10600212187041791,6.64e-06,-0.0126953125,-0.2027587890625,0.19757080078125,0.19788352163724771,0.1826171875
,0.10700278832091215,6.6800000000000004e-06,-0.0126953125,-0.2027587890625,0.19757080078125,0.19634954084936207,0.1826171875
,0.10800285475463056,6.6800000000000004e-06,-0.0126953125,-0.2027587890625,0.19757080078125,0.19634954084936207,0.1826171875
,0.10900216116790773,6.72e-06,-0.0126953125,-0.2027587890625,0.19757080078125,0.19634954084936207,0.1826171875
,0.11000206759796072,6.6000000000000003e-06,-0.0126953125,-0.2027587890625,0.19757080078125,0.19634954084936207,0.1826171875
,0.11100285405120758,6.5200000000000003e-06,-0.0126953125,-0.2027587890625,0.19757080078125,0.19634954084936207,0.1826171875
,0.11200224046783092,6.6000000000000003e-06,-0.0126953125,-0.2027587890625,0.19757080078125,0.19634954084936207,0.1826171875
,0.11300274691313916,6.6000000000000003e-06,-0.05987548828125,-0.17047119140625,0.19586181640625,0.19634954084936207,0.15338134765625
,0.11400233333434073,6.6000000000000003e-06,-0.05987548828125,-0.17047119140625,0.19586181640625,0.19634954084936207,0.15338134765625
,0.11500215976104755,6.64e-06,-0.05987548828125,-0.17047119140625,0.19586181640625,0.19634954084936207,0.15338134765625
,0.11600238619995196,6.4400000000000002e-06,-0.05987548828125,-0.17047119140625,0.19586181640625,0.19634954084936207,0.15338134765625
,0.11700297264708581,6.5599999999999999e-06,-0.05987548828125,-0.17047119140625,0.19586181640625,0.19634954084936207,0.15338134765625
,0.11800243906554897,6.5599999999999999e-06,-0.05987548828125,-0.17047119140625,0.19586181640625,0.19634954084936207,0.15338134765625
,0.11900254550018019,6.64e-06,-0.05987548828125,-0.17047119140625,0.19586181640625,0.19634954084936207,0.15338134765625
,0.12000317194976162,6.6000000000000003e-06,-0.05987548828125,-0.17047119140625,0.19586181640625,0.19634954084936207,0.15338134765625
,0.12100243836211177,6.64e-06,-0.05987548828125,-0.17047119140625,0.19586181640625,0.19634954084936207,0.15338134765625
,0.12200318481444583,6.6000000000000003e-06,-0.05987548828125,-0.17047119140625,0.19586181640625,0.19634954084936207,0.15338134765625
,0.123002491227723,6.64e-06,-0.05987548828125,-0.17047119140625,0.19586181640625,0.19634954084936207,0.15338134765625
,0.12400243765868879,6.5200000000000003e-06,-0.05987548828125,-0.17047119140625,0.19586181640625,0.19634954084936207,0.15338134765625
,0.12500314411009583,6.5200000000000003e-06,-0.0362548828125,-0.180908203125,0.1956787109375,0.19634954084936207,0.16314697265625
,0.12600321054381425,6.5599999999999999e-06,-0.0362548828125,-0.180908203125,0.1956787109375,0.19634954084936207,0.16314697265625
,0.12700259696043759,6.64e-06,-0.0362548828125,-0.180908203125,0.1956787109375,0.19634954084936207,0.16314697265625
,0.12800258339233039,6.5599999999999999e-06,-0.0362548828125,-0.180908203125,0.1956787109375,0.19634954084936207,0.16314697265625
,0.12900320984039126,6.5200000000000003e-06,-0.0362548828125,-0.180908203125,0.1956787109375,0.19634954084936207,0.16314697265625
,0.13000347628020847,6.5200000000000003e-06,-0.0362548828125,-0.180908203125,0.1956787109375,0.19634954084936207,0.16314697265625
,0.13100266269073302,6.64e-06,-0.0362548828125,-0.180908203125,0.1956787109375,0.19634954084936207,0.16314697265625
,0.13200256912078601,6.4799999999999998e-06,-0.0362548828125,-0.180908203125,0.1956787109375,0.19634954084936207,0.16314697265625
,0.13300339557494567,6.4400000000000002e-06,-0.0362548828125,-0.180908203125,0.1956787109375,0.19634954084936207,0.16314697265625
,0.13400294199523444,6.5200000000000003e-06,-0.0362548828125,-0.180908203125,0.1956787109375,0.19634954084936207,0.16314697265625
,0.1350035284423825,6.64e-06,-0.0362548828125,-0.180908203125,0.1956787109375,0.19634954084936207,0.16314697265625
,0.13600271485290705,6.64e-06,-0.0362548828125,-0.180908203125,0.1956787109375,0.19634954084936207,0.16314697265625
,0.13700358130797952,6.5200000000000003e-06,-0.01385498046875,-0.19580078125,0.19598388671875,0.19634954084936207,0.17706298828125
,0.13800312772826828,6.64e-06,-0.01385498046875,-0.19580078125,0.19598388671875,0.19634954084936207,0.17706298828125
,0.13900307415923407,6.7600000000000005e-06,-0.01385498046875,-0.19580078125,0.19598388671875,0.19634954084936207,0.17706298828125
,0.14000286058501388,6.5599999999999999e-06,-0.01385498046875,-0.19580078125,0.19598388671875,0.19634954084936207,0.17706298828125
,0.14100308702391828,6.5599999999999999e-06,-0.01385498046875,-0.19580078125,0.19598388671875,0.19634954084936207,0.17706298828125
,0.14200363347015355,6.6800000000000004e-06,-0.01385498046875,-0.19580078125,0.19598388671875,0.19634954084936207,0.17706298828125
,0.14300305988768969,6.6000000000000003e-06,-0.01385498046875,-0.19580078125,0.19598388671875,0.19634954084936207,0.17706298828125
,0.14400296631774268,6.64e-06,-0.01385498046875,-0.19580078125,0.19598388671875,0.19634954084936207,0.17706298828125
,0.14500371277007673,6.5599999999999999e-06,-0.01385498046875,-0.19580078125,0.19598388671875,0.19634954084936207,0.17706298828125
,0.14600361919860916,6.5599999999999999e-06,-0.01385498046875,-0.19580078125,0.19598388671875,0.19634954084936207,0.17706298828125
,0.14700384563751356,6.72e-06,-0.01385498046875,-0.19580078125,0.19598388671875,0.19634954084936207,0.17706298828125
,0.14800383206939216,6.6800000000000004e-06,-0.01385498046875,-0.19580078125,0.19598388671875,0.19634954084936207,0.17706298828125
,0.14900377850035795,6.64e-06,-0.0084228515625,-0.2030029296875,0.1961669921875,0.19634954084936207,0.18402099609375
,0.15000352492522495,6.6000000000000003e-06,-0.0084228515625,-0.2030029296875,0.1961669921875,0.19634954084936207,0.18402099609375
,0.15100387136688198,6.64e-06,-0.0084228515625,-0.2030029296875,0.1961669921875,0.19634954084936207,0.18402099609375
,0.15200317778014494,6.64e-06,-0.0084228515625,-0.2030029296875,0.1961669921875,0.19634954084936207,0.18402099609375
,0.15300392423247899,6.5599999999999999e-06,-0.0084228515625,-0.2030029296875,0.1961669921875,0.19634954084936207,0.18402099609375
,0.15400339065092794,6.5599999999999999e-06,-0.0084228515625,-0.2030029296875,0.1961669921875,0.19634954084936207,0.18402099609375
,0.15500417710418901,6.6800000000000004e-06,-0.0084228515625,-0.2030029296875,0.1961669921875,0.19634954084936207,0.18402099609375
,0.156004083534242,6.64e-06,-0.0084228515625,-0.2030029296875,0.1961669921875,0.19634954084936207,0.18402099609375
,0.15700342994841776,6.6800000000000004e-06,-0.0084228515625,-0.2030029296875,0.1961669921875,0.19634954084936207,0.18402099609375
,0.15800329637755794,6.6000000000000003e-06,-0.0084228515625,-0.2030029296875,0.1961669921875,0.19634954084936207,0.18402099609375
,0.15900420283355743,6.5200000000000003e-06,-0.0084228515625,-0.2030029296875,0.1961669921875,0.19634954084936207,0.18402099609375
,0.16000354924773319,6.6800000000000004e-06,-0.0084228515625,-0.2030029296875,0.1961669921875,0.19634954084936207,0.18402099609375
,0.161003535679626,6.64e-06,-0.01068115234375,-0.2056884765625,0.1961669921875,0.19634954084936207,0.18682861328125
,0.16200412212829463,6.64e-06,-0.01068115234375,-0.2056884765625,0.1961669921875,0.19634954084936207,0.18682861328125
,0.16300414856108603,6.6000000000000003e-06,-0.01068115234375,-0.2056884765625,0.1961669921875,0.19634954084936207,0.18682861328125
,0.16400433499755707,6.6000000000000003e-06,-0.01068115234375,-0.2056884765625,0.1961669921875,0.19634954084936207,0.18682861328125
,0.1650034814071546,6.72e-06,-0.01068115234375,-0.2056884765625,0.1961669921875,0.19634954084936207,0.18682861328125
,0.16600350783996021,6.4799999999999998e-06,-0.01068115234375,-0.2056884765625,0.1961669921875,0.19634954084936207,0.18682861328125
,0.16700369427795181,6.5200000000000003e-06,-0.01068115234375,-0.2056884765625,0.1961669921875,0.19634954084936207,0.18682861328125
,0.16800436072692548,6.6000000000000003e-06,-0.01068115234375,-0.2056884765625,0.1961669921875,0.19634954084936207,0.18682861328125
,0.16900374714354882,6.6800000000000004e-06,-0.01068115234375,-0.2056884765625,0.1961669921875,0.19634954084936207,0.18682861328125
,0.17000373357542742,6.6000000000000003e-06,-0.01068115234375,-0.2056884765625,0.1961669921875,0.19634954084936207,0.18682861328125
,0.17100448002776147,6.4799999999999998e-06,-0.01068115234375,-0.2056884765625,0.1961669921875,0.19634954084936207,0.18682861328125
,0.17200458646239269,6.6000000000000003e-06,-0.01068115234375,-0.2056884765625,0.1961669921875,0.19634954084936207,0.18682861328125
,0.17300449289244568,6.6800000000000004e-06,-0.01220703125,-0.20843505859375,0.19610595703125,0.19634954084936207,0.18963623046875
,0.17400439932249867,6.6000000000000003e-06,-0.01220703125,-0.20843505859375,0.19610595703125,0.19634954084936207,0.18963623046875
,0.17500454575805691,6.6800000000000004e-06,-0.01220703125,-0.20843505859375,0.19610595703125,0.19634954084936207,0.18963623046875
,0.17600457219084831,6.6000000000000003e-06,-0.01220703125,-0.20843505859375,0.19610595703125,0.19634954084936207,0.18963623046875
,0.17700459862365392,6.64e-06,-0.01220703125,-0.20843505859375,0.19610595703125,0.19634954084936207,0.18963623046875
,0.17800466505737234,6.6000000000000003e-06,-0.01220703125,-0.20843505859375,0.19610595703125,0.19634954084936207,0.18963623046875
,0.17900413147582128,6.6800000000000004e-06,-0.01220703125,-0.20843505859375,0.19610595703125,0.19634954084936207,0.18963623046875
,0.18000479792632973,6.6800000000000004e-06,-0.01220703125,-0.20843505859375,0.19610595703125,0.19634954084936207,0.18963623046875
,0.18100478435820833,6.6800000000000004e-06,-0.01220703125,-0.20843505859375,0.19610595703125,0.19634954084936207,0.18963623046875
,0.18200469078674075,6.72e-06,-0.01220703125,-0.20843505859375,0.19610595703125,0.19634954084936207,0.18963623046875
,0.18300407720336409,6.64e-06,-0.01220703125,-0.20843505859375,0.19610595703125,0.19634954084936207,0.18963623046875
,0.18400406363524269,6.5599999999999999e-06,-0.01220703125,-0.20843505859375,0.19610595703125,0.19634954084936207,0.18963623046875
,0.18500485008848955,6.5599999999999999e-06,-0.01123046875,-0.21270751953125,0.1961669921875,0.19634954084936207,0.19378662109375
,0.18600475651854254,6.6000000000000003e-06,-0.01123046875,-0.21270751953125,0.1961669921875,0.19634954084936207,0.19378662109375
,0.1870043029388313,6.64e-06,-0.01123046875,-0.21270751953125,0.1961669921875,0.19634954084936207,0.19378662109375
,0.18800484938506656,6.64e-06,-0.01123046875,-0.21270751953125,0.1961669921875,0.19634954084936207,0.19378662109375
,0.18900423580016934,6.6000000000000003e-06,-0.01123046875,-0.21270751953125,0.1961669921875,0.19634954084936207,0.19378662109375
,0.19000414223022233,6.6000000000000003e-06,-0.01123046875,-0.21270751953125,0.1961669921875,0.19634954084936207,0.19378662109375
,0.19100440867003954,6.5599999999999999e-06,-0.01123046875,-0.21270751953125,0.1961669921875,0.19634954084936207,0.19378662109375
,0.19200443510284515,6.6000000000000003e-06,-0.01123046875,-0.21270751953125,0.1961669921875,0.19634954084936207,0.19378662109375
,0.19300442153472375,6.64e-06,-0.01123046875,-0.21270751953125,0.1961669921875,0.19634954084936207,0.19378662109375
,0.19400452796935497,6.5599999999999999e-06,-0.01123046875,-0.21270751953125,0.1961669921875,0.19634954084936207,0.19378662109375
,0.1950051144180236,6.64e-06,-0.01123046875,-0.21270751953125,0.1961669921875,0.19634954084936207,0.19378662109375
,0.19600514085082921,6.6000000000000003e-06,-0.01123046875,-0.21270751953125,0.1961669921875,0.19634954084936207,0.19378662109375
,0.19700460726775759,6.6800000000000004e-06,-0.01263427734375,-0.21539306640625,0.19610595703125,0.19634954084936207,0.19659423828125
,0.1980050737136736,6.64e-06,-0.01263427734375,-0.21539306640625,0.19610595703125,0.19634954084936207,0.19659423828125
,0.19900510014647921,6.6000000000000003e-06,-0.01263427734375,-0.21539306640625,0.19610595703125,0.19634954084936207,0.19659423828125
,0.20000464656676797,6.6000000000000003e-06,-0.01263427734375,-0.21539306640625,0.19610595703125,0.19634954084936207,0.19659423828125
,0.20100463299864657,6.6800000000000004e-06,-0.01263427734375,-0.21539306640625,0.19610595703125,0.19634954084936207,0.19659423828125
,0.20200521944579464,6.64e-06,-0.01263427734375,-0.21539306640625,0.19610595703125,0.19634954084936207,0.19659423828125
,0.2030047258651706,6.6000000000000003e-06,-0.01263427734375,-0.21539306640625,0.19610595703125,0.19634954084936207,0.19659423828125
,0.20400459229277601,6.6800000000000004e-06,-0.01263427734375,-0.21539306640625,0.19610595703125,0.19634954084936207,0.19659423828125
,0.20500533874511007,6.6000000000000003e-06,-0.01263427734375,-0.21539306640625,0.19610595703125,0.19634954084936207,0.19659423828125
,0.20600480516357322,6.5599999999999999e-06,-0.01263427734375,-0.21539306640625,0.19610595703125,0.19634954084936207,0.19659423828125
,0.20700479159545182,6.64e-06,-0.01263427734375,-0.21539306640625,0.19610595703125,0.19634954084936207,0.19659423828125
,0.20800545804596027,6.64e-06,-0.01263427734375,-0.21539306640625,0.19610595703125,0.19634954084936207,0.19659423828125
,0.20900532447356568,6.64e-06,-0.01153564453125,-0.21966552734375,0.1961669921875,0.19634954084936207,0.20074462890625
,0.21000551091155728,6.5599999999999999e-06,-0.01153564453125,-0.21966552734375,0.1961669921875,0.19634954084936207,0.20074462890625
,0.21100485732573304,6.6800000000000004e-06,-0.01153564453125,-0.21966552734375,0.1961669921875,0.19634954084936207,0.20074462890625
