,0.041001617395018286,4.1200000000000004e-06,-2.335974602209721e-34,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.042001405126953273,4.0400000000000003e-06,-2.2695259851311689e-34,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.043001752880861943,4.0799999999999999e-06,-2.204967550723043e-34,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.04400138060302794,4.0799999999999999e-06,-2.1422455312669967e-34,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.045001248339843869,4.1200000000000004e-06,-2.0813076885093123e-34,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.046001036071778856,4.1200000000000004e-06,-2.0221032701540887e-34,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.047001743835451748,3.9999999999999998e-06,-1.9645829675940127e-34,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.048001451562498687,4.0400000000000003e-06,-1.9086988748435129e-34,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.049001799316407357,4.1200000000000004e-06,-1.8544044486400926e-34,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.050001867065432748,4.0400000000000003e-06,-1.8016544696806099e-34,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.051002014807131957,4.0400000000000003e-06,-1.7504050049602223e-34,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.052001922546388357,4.0799999999999999e-06,-1.7006133711826302e-34,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.053002030285647095,4.1200000000000004e-06,-1.6522380992111439e-34,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.054002098022458256,4.1200000000000004e-06,-1.6052388995309672e-34,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.055002085766602704,4.16e-06,-1.5595766286939348e-34,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.056001513488766363,4.0799999999999999e-06,-1.5152132567177533e-34,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.057002141247558313,4.1200000000000004e-06,-1.4721118354125981e-34,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.058001448974607683,4.1200000000000004e-06,-1.4302364676086831e-34,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.059002236730954394,4.0400000000000003e-06,-1.3895522772591778e-34,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.060001584448244216,4.1200000000000004e-06,-1.3500253803935691e-34,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.061002212207029061,4.0799999999999999e-06,-1.3116228568972776e-34,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.062002279956054451,4.0400000000000003e-06,-1.2743127230940254e-34,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.063002227697751323,4.0799999999999999e-06,-1.2380639051081183e-34,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.064001735412595906,4.0400000000000003e-06,-1.2028462129844605e-34,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.065001763159180825,4.1200000000000004e-06,-1.1686303155447438e-34,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.066002270910644256,4.0400000000000003e-06,-1.1353877159588738e-34,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.067002338659669647,4.0400000000000003e-06,-1.1030907280112841e-34,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.068002326391599865,3.9999999999999998e-06,-1.0717124530423758e-34,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.06900175411377063,4.0400000000000003e-06,-1.0412267575458735e-34,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.070001781860348444,3.9999999999999998e-06,-1.0116082514034439e-34,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.071002329614259452,3.9999999999999998e-06,-9.8283226673844623e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.07200187734375163,4.0799999999999999e-06,-9.548748373712048e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.073002585107424522,4.0799999999999999e-06,-9.2771267885869227e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.074002172827150048,4.0799999999999999e-06,-9.0132316910199997e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.075002640588380132,4.16e-06,-8.7568432950544315e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.076002668322750822,4.0799999999999999e-06,-8.5077480667161069e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.077002016052247768,4.1200000000000004e-06,-8.2657385461711335e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.078002643811032613,4.0799999999999999e-06,-8.0306131749421867e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.079001991528322435,4.0799999999999999e-06,-7.8021761280398253e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.080002699291995327,3.9600000000000002e-06,-7.5802371508689631e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.081001967004397102,4.0799999999999999e-06,-7.3646114007746632e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.082001994750974916,3.9199999999999997e-06,-7.1551192930952843e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.083002822509762098,3.9999999999999998e-06,-6.9515863515947657e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.084002530249023266,4.0799999999999999e-06,-6.7538430631494837e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.085002837988284341,4.1200000000000004e-06,-6.5617247365686526e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.08600270572510027,4.0400000000000003e-06,-6.3750713654306875e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.087002973474120893,4.1200000000000004e-06,-6.1937274948212954e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.088002281201170263,4.1200000000000004e-06,-6.0175420918623086e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.089002988952636031,4.0400000000000003e-06,-5.8463684199234181e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.090003056701661421,4.1200000000000004e-06,-5.6800639164120598e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.09100244442138461,4.1200000000000004e-06,-5.5184900740396587e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.092002992175295617,4.0799999999999999e-06,-5.3615123254653483e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.093002499902340219,4.0400000000000003e-06,-5.2089999312210904e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.09400316766357264,4.0799999999999999e-06,-5.0608258708248468e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.09500307540282904,4.1200000000000004e-06,-4.9168667369911312e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.096003263146975826,4.0400000000000003e-06,-4.7770026328508154e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.097003250891113169,4.16e-06,-4.6411170720946026e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.098002638610836357,4.1200000000000004e-06,-4.5090968819569971e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.099002626342773681,4.1200000000000004e-06,-4.3808321089599687e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.10000305410156329,4.0799999999999999e-06,-4.2562159273378142e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.10100324184570297,4.1200000000000004e-06,-4.1351445500669439e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.10200274957275468,4.0799999999999999e-06,-4.0175171424264946e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.10300329732665858,4.1200000000000004e-06,-3.9032357380177793e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.10400280505371029,4.0400000000000003e-06,-3.7922051571726296e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.10500351281738318,4.1200000000000004e-06,-3.6843329276826742e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.10600278052978496,4.1200000000000004e-06,-3.5795292077835368e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.10700352829589832,4.0400000000000003e-06,-3.4777067113298076e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.10800283601074057,4.1200000000000004e-06,-3.3787806350984715e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.10900358377685393,4.0799999999999999e-06,-3.2826685881602453e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.11000297149658422,4.1200000000000004e-06,-3.1892905232600057e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.11100363925780954,4.1200000000000004e-06,-3.0985686701491505e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.11200362700195399,4.0799999999999999e-06,-3.0104274708143752e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.11300357473144373,4.1200000000000004e-06,-2.9247935165489176e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.11400292246094068,4.0400000000000003e-06,-2.8415954868138571e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.11500367021484692,3.9999999999999998e-06,-2.7607640898385559e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.11600377796630568,4.0799999999999999e-06,-2.682232004910764e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.11700368570556918,4.0799999999999999e-06,-2.6059338263083281e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.11800383344726839,4.0400000000000003e-06,-2.5318060088258069e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.11900310115967017,4.16e-06,-2.4597868148506237e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.12000304890136704,3.9600000000000002e-06,-2.3898162629446806e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.12100391666259469,3.9600000000000002e-06,-2.3218360778886059e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.12200334439697258,4.0799999999999999e-06,-2.2557896421470347e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.12300397214355741,4.0799999999999999e-06,-2.1916219487144952e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.12400331987304725,4.0799999999999999e-06,-2.1292795553026318e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.1250039476318392,4.0799999999999999e-06,-2.0687105398306086e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.12600405537109083,4.0400000000000003e-06,-2.0098644571816212e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.12700352309570206,4.1200000000000004e-06,-1.9526922971895055e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.12800351083984651,4.16e-06,-1.8971464438204481e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.12900333857422197,4.1200000000000004e-06,-1.8431806355158064e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.13000404633788776,3.9999999999999998e-06,-1.7907499266630069e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.13100335405273711,3.9999999999999998e-06,-1.7398106501624347e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.13200422181396476,3.9199999999999997e-06,-1.690320381059136e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.13300364953613553,4.0400000000000003e-06,-1.6422379012090463e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.13400343728027053,4.1200000000000004e-06,-1.5955231649503138e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.13500366502685779,3.9199999999999997e-06,-1.5501372657511305e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.13600349276123325,4.0400000000000003e-06,-1.5060424038062903e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.13700352049560394,3.9600000000000002e-06,-1.4632018545554891e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.13800354824218886,3.9600000000000002e-06,-1.4215799380971458e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.13900357597655955,3.9600000000000002e-06,-1.381141989472271e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.14000392373046822,3.8800000000000001e-06,-1.341854329793635e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.14100439147949118,4.1200000000000004e-06,-1.3036842381961882e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.14200449923095704,4.0400000000000003e-06,-1.266599924585374e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.14300452696533483,4.1200000000000004e-06,-1.230570503160637e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.1440038346923842,4.1200000000000004e-06,-1.1955659666920762e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.14500394243164294,4.0400000000000003e-06,-1.1615571615288177e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.14600381016845887,4.0799999999999999e-06,-1.1285157633182953e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.14700463792724605,3.9600000000000002e-06,-1.0964142534162134e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.14800470567627144,4.0799999999999999e-06,-1.0652258959675481e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.14900449340820643,4.1200000000000004e-06,-1.0349247156394966e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.15000432114257478,4.0799999999999999e-06,-1.0054854759878302e-35,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.15100394887695501,4.16e-06,-9.76883658438633e-36,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.15200481663818266,3.9999999999999998e-06,-9.4909544186792217e-36,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.15300480438232711,4.1200000000000004e-06,-9.2209768276214115e-36,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.1540041921020503,4.0799999999999999e-06,-8.9586789594300313e-36,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.1550047398559542,4.1200000000000004e-06,-8.7038423584063174e-36,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.15600488759765341,3.9999999999999998e-06,-8.4562547829940158e-36,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.1570049553466788,4.0799999999999999e-06,-8.2157100290132556e-36,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.15800498308105659,4.0400000000000003e-06,-7.9820077579226777e-36,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.15900441080322025,4.1200000000000004e-06,-7.7549533299667791e-36,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.16000415854492189,4.1200000000000004e-06,-7.5343576420695097e-36,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.1610043062866211,3.9600000000000002e-06,-7.3200369703391115e-36,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.1620043340209989,3.9999999999999998e-06,-7.1118128170530312e-36,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.16300444177245765,3.9999999999999998e-06,-6.9095117619954689e-36,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.16400446950683545,4.0400000000000003e-06,-6.7129653180237429e-36,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.16500449725342037,4.0799999999999999e-06,-6.5220097907431805e-36,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
,0.16600508500976474,4.0400000000000003e-06,-6.3364861421736695e-36,0,0.17453292519943295,0.19143785219315043,0.22509765625,1756,-0.02294921875,0.19140625
