descriptions,General,User,Fourier
,General,DateTime,14-08-2025 14:09:37
,General,Origin,"Software revision: mpc_redes_obs.sdf, mpc_redes_obs.rta\nVariable description: mpc_redes_obs.sdf\n    Platform / Device: Platform [DS1202 MicroLabBox, assigned to 'ds1202']\nControlDesk version: 7.5"
,General,Description,
,Recording,StartCondition,None (Save Measurement Buffer)
,Recording,StopCondition,None
,Measurement,XAxisOffset,0
,Measurement,Length,45.00135191
,Measurement,StartTimestamp,26.2737541
,Measurement,StopTimestamp,71.27510601
,MDF,Department,
,MDF,Project,
,MDF,MeasurementObject,

trace_size,45001
trace_types,4,4,4,4,4,4,4,4,4,4
trace_names,,turnaroundTime,In1,In1,In1,In1,In1,In1,In1,In1
trace_units,,,,,,,,,,
devices,Platform,Platform,Platform,Platform,Platform,Platform,Platform,Platform,Platform,Platform
raster,HostService,HostService,HostService,HostService,HostService,HostService,HostService,HostService,HostService,HostService
description,,,,,,,,,,
displayidentifier,,,,,,,,,,
path,,Task Info/Timer Task 1,Model Root/vel,Model Root/u(t),Model Root/ref rad,Model Root/pos,Model Root/pert,Model Root/min_period,Model Root/est_vel,Model Root/est_pos
flags,,0,0,0,0,0,0,0,0,0
min,,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity
max,,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
minWeak,,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity
maxWeak,,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
trace_values,0,3.2399999999999999e-06,-0.064667782946627658,0,0.17453292519943295,0.16239554518972166,0.24124842882156372,71,-0.057526171207427979,0.16189533472061157
,0.0010000326904311407,5.6400000000000002e-06,-0.062828257490197381,0,0.17453292519943295,0.16233180159322463,0.24124842882156372,71,-0.057526171207427979,0.16189533472061157
,0.0019993053558344798,4.3200000000000001e-06,-0.061041058768203753,0,0.17453292519943295,0.16226987123298062,0.24124842882156372,71,-0.057526171207427979,0.16189533472061157
,0.0030000180694571554,4.16e-06,-0.0593046983059278,0,0.17453292519943295,0.16220970253007205,0.24124842882156372,71,-0.057526171207427979,0.16189533472061157
,0.0039993707366932085,4.16e-06,-0.057617729969473321,0,0.17453292519943295,0.16215124537278386,0.24124842882156372,71,-0.057526171207427979,0.16189533472061157
,0.0050002034530649553,4.0799999999999999e-06,-0.055978748761349208,0,0.17453292519943295,0.1620944510748677,0.24124842882156372,71,-0.057526171207427979,0.16189533472061157
,0.0059995161193846513,4.2000000000000004e-06,-0.054386389650312346,0,0.17453292519943295,0.16203927233499352,0.24124842882156372,71,-0.057526171207427979,0.16189533472061157
,0.0070003088348400411,4.16e-06,-0.052839326434496577,0,0.17453292519943295,0.16198566319735444,0.24124842882156372,71,-0.057526171207427979,0.16189533472061157
,0.007999621502687404,4.2799999999999997e-06,-0.051336270636880822,0,0.17453292519943295,0.16193357901339231,0.24124842882156372,71,-0.057526171207427979,0.16189533472061157
,0.0090003342147824128,4.2799999999999997e-06,-0.049875970432176481,0,0.17453292519943295,0.16188297640461199,0.24124842882156372,71,-0.057526171207427979,0.16189533472061157
,0.0099995668792729475,4.2400000000000001e-06,-0.048457209604240332,0,0.17453292519943295,0.1618338132264534,0.24096548557281494,71,-0.040153622627258301,0.16130286455154419
,0.010999599568176421,4.16e-06,-0.047078806533144689,0,0.17453292519943295,0.16178604853319134,0.24096548557281494,71,-0.040153622627258301,0.16130286455154419
,0.011999792263793552,4.1200000000000004e-06,-0.045739613211061084,0,0.17453292519943295,0.16173964254383361,0.24096548557281494,71,-0.040153622627258301,0.16130286455154419
,0.013000424974059399,4.2400000000000001e-06,-0.044438514286137924,0,0.17453292519943295,0.16169455660898932,0.24096548557281494,71,-0.040153622627258301,0.16130286455154419
,0.013999817643739476,4.2000000000000004e-06,-0.043174426133575798,0,0.17453292519943295,0.16165075317867966,0.24096548557281494,71,-0.040153622627258301,0.16130286455154419
,0.014999730329893879,4.2400000000000001e-06,-0.041946295953126753,0,0.17453292519943295,0.16160819577106419,0.24096548557281494,71,-0.040153622627258301,0.16130286455154419
,0.01600044304199244,4.1200000000000004e-06,-0.040753100892265942,0,0.17453292519943295,0.16156684894205681,0.24096548557281494,71,-0.040153622627258301,0.16130286455154419
,0.017000635737609571,4.16e-06,-0.039593847194305296,0,0.17453292519943295,0.16152667825580608,0.24096548557281494,71,-0.040153622627258301,0.16130286455154419
,0.017999868402100105,4.2400000000000001e-06,-0.038467569370739779,0,0.17453292519943295,0.16148765025601519,0.24096548557281494,71,-0.040153622627258301,0.16130286455154419
,0.019000581114198667,4.16e-06,-0.037373329397136917,0,0.17453292519943295,0.16144973243807773,0.24096548557281494,71,-0.040153622627258301,0.16130286455154419
,0.020000653805542612,4.2400000000000001e-06,-0.036310215931899856,0,0.17453292519943295,0.16141289322200614,0.24096548557281494,71,-0.040153622627258301,0.16130286455154419
,0.021000606494141039,4.2400000000000001e-06,-0.035277343557253323,0,0.17453292519943295,0.16137710192613022,0.24096548557281494,71,-0.040153622627258301,0.16130286455154419
,0.022000119166566634,4.16e-06,-0.034273852041820319,0,0.17453292519943295,0.16134232874154375,0.24265891313552856,71,-0.025037229061126709,0.1609911322593689
,0.023000791877745286,4.2000000000000004e-06,-0.033298905624175409,0,0.17453292519943295,0.1613085447072781,0.24265891313552856,71,-0.025037229061126709,0.1609911322593689
,0.024000704565430908,4.2400000000000001e-06,-0.03235169231677789,0,0.17453292519943295,0.16127572168618193,0.24265891313552856,71,-0.025037229061126709,0.1609911322593689
,0.025000857258607567,4.2000000000000004e-06,-0.031431423229705123,0,0.17453292519943295,0.16124383234148709,0.24265891313552856,71,-0.025037229061126709,0.1609911322593689
,0.02600076994476197,4.2400000000000001e-06,-0.030537331913622796,0,0.17453292519943295,0.16121285011404107,0.24265891313552856,71,-0.025037229061126709,0.1609911322593689
,0.027000882638549939,4.2000000000000004e-06,-0.029668673721444903,0,0.17453292519943295,0.16118274920018719,0.24265891313552856,71,-0.025037229061126709,0.1609911322593689
,0.028000235305785992,4.2000000000000004e-06,-0.028824725188151819,0,0.17453292519943295,0.16115350453027386,0.24265891313552856,71,-0.025037229061126709,0.1609911322593689
,0.029001028021241382,4.16e-06,-0.028004783428249913,0,0.17453292519943295,0.16112509174777523,0.24265891313552856,71,-0.025037229061126709,0.1609911322593689
,0.030000380690001549,4.2799999999999997e-06,-0.027208165550370911,0,0.17453292519943295,0.16109748718900582,0.24265891313552856,71,-0.025037229061126709,0.1609911322593689
,0.031000933396910568,4.2000000000000004e-06,-0.026434208088523418,0,0.17453292519943295,0.16107066786341215,0.24265891313552856,71,-0.025037229061126709,0.1609911322593689
,0.03200036606750345,4.2000000000000004e-06,-0.025682266449522945,0,0.17453292519943295,0.16104461143442489,0.24265891313552856,71,-0.025037229061126709,0.1609911322593689
,0.033000318754577762,4.2000000000000004e-06,-0.024951714376140223,0,0.17453292519943295,0.16101929620085584,0.24265891313552856,71,-0.025037229061126709,0.1609911322593689
,0.034000471449278535,4.16e-06,-0.024241943425520662,0,0.17453292519943295,0.16099470107882399,0.2433009147644043,71,-0.0159263014793396,0.16077667474746704
,0.035001064158631578,4.2799999999999997e-06,-0.0235523624624406,0,0.17453292519943295,0.16097080558419577,0.2433009147644043,71,-0.0159263014793396,0.16077667474746704
,0.036000616831969978,4.2000000000000004e-06,-0.022882397166978253,0,0.17453292519943295,0.16094758981552473,0.2433009147644043,71,-0.0159263014793396,0.16077667474746704
,0.037001169540406664,4.2400000000000001e-06,-0.022231489556189352,0,0.17453292519943295,0.16092503443747658,0.2433009147644043,71,-0.0159263014793396,0.16077667474746704
,0.038000522207642717,4.2000000000000004e-06,-0.021599097519389106,0,0.17453292519943295,0.16090312066472567,0.2433009147644043,71,-0.0159263014793396,0.16077667474746704
,0.039001234919737726,4.1200000000000004e-06,-0.0209846943666534,0,0.17453292519943295,0.16088183024630956,0.2433009147644043,71,-0.0159263014793396,0.16077667474746704
