descriptions,General,User,Fourier
,General,DateTime,14-08-2025 18:30:25
,General,Origin,"Software revision: mpc_redes_obs.sdf, mpc_redes_obs.rta\nVariable description: mpc_redes_obs.sdf\n    Platform / Device: Platform [DS1202 MicroLabBox, assigned to 'ds1202']\nControlDesk version: 7.5"
,General,Description,
,Recording,StartCondition,None (Save Measurement Buffer)
,Recording,StopCondition,None
,Measurement,XAxisOffset,0
,Measurement,Length,45.00132672
,Measurement,StartTimestamp,34.21701174
,Measurement,StopTimestamp,79.21833847
,MDF,Department,
,MDF,Project,
,MDF,MeasurementObject,

trace_size,45001
trace_types,4,4,4,4,4,4,4,4,4,4
trace_names,,turnaroundTime,In1,In1,In1,In1,In1,In1,In1,In1
trace_units,,,,,,,,,,
devices,Platform,Platform,Platform,Platform,Platform,Platform,Platform,Platform,Platform,Platform
raster,HostService,HostService,HostService,HostService,HostService,HostService,HostService,HostService,HostService,HostService
description,,,,,,,,,,
displayidentifier,,,,,,,,,,
path,,Task Info/Timer Task 1,Model Root/vel,Model Root/u(t),Model Root/ref rad,Model Root/pos,Model Root/pert,Model Root/min_period,Model Root/est_vel,Model Root/est_pos
flags,,0,0,0,0,0,0,0,0,0
min,,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity
max,,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
minWeak,,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity
maxWeak,,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
trace_values,0,3.32e-06,-2.143927103068547e-08,0,0.17453292519943295,0.16509668219799897,0.2540283203125,67,-0.0015869140625,0.16497802734375
,0.0010000692962606195,5.6400000000000002e-06,-2.0829414266911712e-08,0,0.17453292519943295,0.1650966821768661,0.2540283203125,67,-0.0015869140625,0.16497802734375
,0.0020006986145020278,4.2799999999999997e-06,-2.0236905353808263e-08,0,0.17453292519943295,0.16509668215633436,0.2540283203125,67,-0.0015869140625,0.16497802734375
,0.0030008079132031185,4.2400000000000001e-06,-1.9661250818250358e-08,0,0.17453292519943295,0.16509668213638667,0.2540283203125,67,-0.0015869140625,0.16497802734375
,0.0039999571838365,4.2400000000000001e-06,-1.9101971224340632e-08,0,0.17453292519943295,0.1650966821170064,0.2540283203125,67,-0.0015869140625,0.16497802734375
,0.0050001864898661097,4.1200000000000004e-06,-1.8558600774109266e-08,0,0.17453292519943295,0.16509668209817743,0.2540283203125,67,-0.0015869140625,0.16497802734375
,0.0060007358001712419,4.2000000000000004e-06,-1.8030686919572508e-08,0,0.17453292519943295,0.16509668207988407,0.2540283203125,67,-0.0015869140625,0.16497802734375
,0.0070009251037532749,4.2000000000000004e-06,-1.7517789985826496e-08,0,0.17453292519943295,0.16509668206211106,0.2540283203125,67,-0.0015869140625,0.16497802734375
,0.0080002343811003129,4.2400000000000001e-06,-1.7019482804862475e-08,0,0.17453292519943295,0.16509668204484362,0.2540283203125,67,-0.0015869140625,0.16497802734375
,0.0090003036804162662,4.2000000000000004e-06,-1.6535350359798428e-08,0,0.17453292519943295,0.16509668202806738,0.25543212890625,67,0.0003662109375,0.1650390625
,0.010000852993769627,4.2000000000000004e-06,-1.6064989439230809e-08,0,0.17453292519943295,0.16509668201176833,0.25543212890625,67,0.0003662109375,0.1650390625
,0.011000322274774987,4.16e-06,-1.560800830141851e-08,0,0.17453292519943295,0.16509668199593294,0.25543212890625,67,0.0003662109375,0.1650390625
,0.012000991589353305,4.16e-06,-1.5164026348019382e-08,0,0.17453292519943295,0.165096681980548,0.25543212890625,67,0.0003662109375,0.1650390625
,0.013000340869140814,4.2799999999999997e-06,-1.4732673807107575e-08,0,0.17453292519943295,0.16509668196560068,0.25543212890625,67,0.0003662109375,0.1650390625
,0.014001170190425682,4.2000000000000004e-06,-1.4313591425207683e-08,0,0.17453292519943295,0.16509668195107854,0.25543212890625,67,0.0003662109375,0.1650390625
,0.015001079483027979,4.2400000000000001e-06,-1.3906430168089237e-08,0,0.17453292519943295,0.16509668193696952,0.25543212890625,67,0.0003662109375,0.1650390625
,0.016001068780511218,4.2000000000000004e-06,-1.3510850930072323e-08,0,0.17453292519943295,0.16509668192326182,0.25543212890625,67,0.0003662109375,0.1650390625
,0.0170010980773867,4.2400000000000001e-06,-1.3126524251602224e-08,0,0.17453292519943295,0.16509668190994406,0.25543212890625,67,0.0003662109375,0.1650390625
,0.018001087374877045,4.16e-06,-1.2753130044857877e-08,0,0.17453292519943295,0.16509668189700513,0.25543212890625,67,0.0003662109375,0.1650390625
,0.019001076672360284,4.2000000000000004e-06,-1.2390357327165609e-08,0,0.17453292519943295,0.16509668188443427,0.25543212890625,67,0.0003662109375,0.1650390625
,0.020000545953365645,4.1200000000000004e-06,-1.2037903961996127e-08,0,0.17453292519943295,0.16509668187222099,0.25543212890625,67,0.0003662109375,0.1650390625
,0.021000575250241127,4.2799999999999997e-06,-1.1695476407329055e-08,0,0.17453292519943295,0.16509668186035512,0.25543212890625,67,-0.00091552734375,0.1650390625
,0.022000724551389794,4.16e-06,-1.1362789471175424e-08,0,0.17453292519943295,0.16509668184882678,0.25543212890625,67,-0.00091552734375,0.1650390625
,0.023000673846432562,4.2000000000000004e-06,-1.1039566074054538e-08,0,0.17453292519943295,0.16509668183762638,0.25543212890625,67,-0.00091552734375,0.1650390625
,0.024001223159785923,4.2400000000000001e-06,-1.0725537018227344e-08,0,0.17453292519943295,0.16509668182674458,0.25543212890625,67,-0.00091552734375,0.1650390625
,0.025000692440791283,4.1200000000000004e-06,-1.0420440763494162e-08,0,0.17453292519943295,0.16509668181617232,0.25543212890625,67,-0.00091552734375,0.1650390625
,0.026000881744380422,4.16e-06,-1.0124023209370005e-08,0,0.17453292519943295,0.16509668180590081,0.25543212890625,67,-0.00091552734375,0.1650390625
,0.027001271051020126,4.2400000000000001e-06,-9.8360374834561048e-09,0,0.17453292519943295,0.16509668179592146,0.25543212890625,67,-0.00091552734375,0.1650390625
,0.028000620330807635,4.16e-06,-9.5562437358313693e-09,0,0.17453292519943295,0.165096681786226,0.25543212890625,67,-0.00091552734375,0.1650390625
,0.029000849633789016,4.0799999999999999e-06,-9.2844089392925319e-09,0,0.17453292519943295,0.16509668177680634,0.25543212890625,67,-0.00091552734375,0.1650390625
,0.03000071892699907,4.2000000000000004e-06,-9.0203066952766325e-09,0,0.17453292519943295,0.1650966817676546,0.25543212890625,67,-0.00091552734375,0.1650390625
,0.03100146824645833,4.1200000000000004e-06,-8.7637170453041783e-09,0,0.17453292519943295,0.16509668175876321,0.25543212890625,67,-0.00091552734375,0.1650390625
,0.032001457540893341,4.1200000000000004e-06,-8.5144262877859532e-09,0,0.17453292519943295,0.16509668175012474,0.25543212890625,67,-0.00091552734375,0.1650390625
,0.033001606842034903,4.16e-06,-8.2722268000409015e-09,0,0.17453292519943295,0.165096681741732,0.25543212890625,67,-0.00128173828125,0.1650390625
,0.034000916119381941,4.2000000000000004e-06,-8.0369168653768494e-09,0,0.17453292519943295,0.165096681733578,0.25543212890625,67,-0.00128173828125,0.1650390625
,0.035001025421138365,4.16e-06,-7.8083005050900536e-09,0,0.17453292519943295,0.16509668172565595,0.25543212890625,67,-0.00128173828125,0.1650390625
,0.036001694735716683,4.16e-06,-7.586187315243646e-09,0,0.17453292519943295,0.16509668171795924,0.25543212890625,67,-0.00128173828125,0.1650390625
,0.037001764035032636,4.2000000000000004e-06,-7.3703923080890531e-09,0,0.17453292519943295,0.16509668171048147,0.25543212890625,67,-0.00128173828125,0.1650390625
,0.038001673330683161,4.2000000000000004e-06,-7.1607357579982977e-09,0,0.17453292519943295,0.16509668170321642,0.25543212890625,67,-0.00128173828125,0.1650390625
,0.039001182611080765,4.2000000000000004e-06,-6.9570430517788812e-09,0,0.17453292519943295,0.16509668169615802,0.25543212890625,67,-0.00128173828125,0.1650390625
,0.04000185192870731,4.2000000000000004e-06,-6.7591445432465733e-09,0,0.17453292519943295,0.16509668168930039,0.25543212890625,67,-0.00128173828125,0.1650390625
