u,r2,mse,rmse
u0,0.9948107985886434,6.333306693901837e-05,0.00795820752047962
u1,0.9793901066594443,7.120502701004567e-05,0.008438307117547077
Average,0.9871004526240439,6.726904697453202e-05,0.008198257319013347
