u,r2,mse,rmse
u0,0.9999915030931403,1.85064464188194e-07,0.0004301911949217394
u1,0.9999964080854825,2.612800988360506e-07,0.0005111556503023816
Average,0.9999939555893114,2.2317228151212228e-07,0.0004706734226120605
