u,r2,mse,rmse
u0,0.9952988406592383,5.7376620334651323e-05,0.007574735661041336
u1,0.9789785803759595,7.26268073000587e-05,0.008522136310811902
Average,0.9871387105175989,6.500171381735502e-05,0.00804843598592662
