u,r2,mse,rmse
u0,0.9999846850740841,3.328256077676067e-07,0.000576910398387485
u1,0.9999923388775632,5.574452443480083e-07,0.0007466225581564009
Average,0.9999885119758236,4.451354260578075e-07,0.0006617664782719429
