u,r2,mse,rmse
u0,0.9947164612385179,6.448443364012034e-05,0.008030220024390387
u1,0.9787150729529426,7.353719790049667e-05,0.008575383250939672
Average,0.9867157670957303,6.90108157703085e-05,0.00830280163766503
