u,r2,mse,rmse
u0,0.9999692938603634,6.673091102699914e-07,0.0008168899009474847
u1,0.999982615094853,1.264975566911566e-06,0.00112471132603507
Average,0.9999759544776081,9.661423385907786e-07,0.0009708006134912774
