u,r2,mse,rmse
u0,0.9949514480008248,6.161647166153933e-05,0.007849616020006287
u1,0.9778981860279339,7.635945683208164e-05,0.008738389830631363
Average,0.9864248170143793,6.898796424681049e-05,0.008294002925318825
