u,r2,mse,rmse
u0,0.9999934732019732,1.4215506885449997e-07,0.0003770345724923644
u1,0.9999971937208062,2.0413205869779865e-07,0.00045180975940964206
Average,0.9999953334613897,1.731435637761493e-07,0.0004144221659510032
