u,r2,mse,rmse
u0,0.9999701033302176,6.511559165750087e-07,0.0008069423254328705
u1,0.9999827553468218,1.254396413080876e-06,0.0011199983986956749
Average,0.9999764293385197,9.527761648279424e-07,0.0009634703620642727
